gnssId,svId,sigId,freqId,numWords,chn,version,reserved0,dwrd_01,dwrd_02,dwrd_03,dwrd_04,dwrd_05,dwrd_06,dwrd_07,dwrd_08
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2889973760,42,2863310700,1417625600
6,22,0,4,4,15,2,0,715522048,598016,14878720,253624322,,,,
6,22,2,4,4,91,2,0,715522048,598016,14878720,253624322,,,,
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2889973760,42,2863310700,1417625600
6,21,0,11,4,14,2,0,715522048,598016,13056000,253624322,,,,
6,10,0,0,4,16,2,0,715522048,401408,13056000,253624322,,,,
6,21,2,11,4,90,2,0,715522048,598016,13056000,253624322,,,,
6,12,0,6,4,12,2,0,715522048,598016,14878720,253624322,,,,
6,12,2,6,4,88,2,0,715522048,598016,14878720,253624322,,,,
1,129,0,0,9,2,2,238,1399986309,3256991879,4261412703,4292870528,0,0,0,282712640
1,128,0,0,9,39,2,173,1393410052,27261952,536608927,4261396493,4294966783,3757926295,2545515259,2808261568
1,137,0,0,9,0,2,225,1399929096,3286376519,4261707903,3218732812,1122046176,1140785151,2952785920,3440034944
2,18,1,0,8,40,2,0,9786709,1431655765,1431655765,1432223744,2889996305,1059832618,2863289528,512409600
2,27,1,0,8,41,2,0,9786709,1431655765,1431655765,1432223744,2889991633,1059832618,2863294373,1992998912
2,30,1,0,8,49,2,0,9786709,1431655765,1431655765,1432223744,2889998609,1059832618,2863285711,2185936896
2,13,1,0,8,23,2,0,9786709,1431655765,1431655765,1432223744,2889998225,1059832576,4055915931,2852831232
2,15,1,0,8,38,2,0,9786709,1431655765,1431655765,1432223744,2889990144,42,2863291157,2865414144
1,129,0,0,9,2,2,238,2600206336,0,0,0,0,0,0,478639936
1,128,0,0,9,39,2,173,2584395785,4290774527,3757834880,234872829,4290782719,3221600827,2512108025,1709632192
1,137,0,0,9,0,2,225,2591103109,3256991879,4261412703,4292870528,0,0,0,1071007168
0,14,0,0,10,5,2,0,583096097,2925194611,319961823,151181323,1062502440,675485799,519924551,260217050
0,22,0,0,10,19,2,0,583096097,2925194611,319961538,2210584791,1062617092,675486060,520041311,260239389
0,3,0,0,10,4,2,0,583096097,2925194611,319961823,151181323,1062502440,675485799,519924500,260217050
2,18,5,0,8,70,2,0,9786709,1431655765,1431655765,1432223744,2890006528,42,2863307579,3237953536
0,17,0,0,10,18,2,0,583096097,2925194611,319961823,151181323,1062502440,675485799,519924500,260217050
0,6,0,0,10,36,2,0,583096097,2925194611,319961823,151181323,1062502440,675485799,519924500,260217050
0,30,0,0,10,20,2,0,583096097,2925194611,319961823,151181323,1062502440,675485799,519924500,260217050
0,19,0,0,10,48,2,0,583096097,2925194611,319961823,151181323,1062502440,675485799,519924500,260217050
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2890006528,42,2863307579,3237953536
6,11,0,7,4,13,2,0,892370712,2436934332,392355840,253624322,,,,
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2890006528,42,2863307579,3237953536
6,11,2,7,4,89,2,0,892370712,2436934332,392355840,253624322,,,,
6,22,0,4,4,15,2,0,892370712,2436934332,392355840,253624322,,,,
6,22,2,4,4,91,2,0,892370712,2436934332,392355840,253624322,,,,
6,21,0,11,4,14,2,0,892370712,2436934332,392355840,253624322,,,,
6,10,0,0,4,16,2,0,892370712,2436934332,392355840,253624322,,,,
6,21,2,11,4,90,2,0,892370712,2436934332,392355840,253624322,,,,
6,12,0,6,4,12,2,0,892370712,2436934332,392355840,253624322,,,,
6,12,2,6,4,88,2,0,892370712,2436934332,392355840,253624322,,,,
5,7,0,0,10,1,2,0,583051905,2925192655,819941655,183660314,3217932394,2998614337,3036146903,806982752
5,2,0,0,10,21,2,0,583051905,2925192655,819941655,183660314,3217932394,2998614337,3036146903,806982752
5,3,0,0,10,22,2,0,583051905,2925192655,819941655,183660314,3217932394,2998614337,3036146903,806982752
1,129,0,0,9,2,2,238,3323043837,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2778842432
1,128,0,0,9,39,2,173,3328585911,3942555567,4144070528,4281469864,1780874079,3523215424,1063259265,3590246848
1,137,0,0,9,0,2,225,3323027453,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2837705408
2,18,1,0,8,40,2,0,88891327,3907026527,1921691414,556433408,2863312084,239075370,2863294784,407617536
2,27,1,0,8,41,2,0,268501376,3484723332,1507242958,1072857088,2470449684,239075370,2863288977,3893084160
2,30,1,0,8,49,2,0,272689803,732515460,1879372294,3422126080,2640288660,239075370,2863296854,801882112
2,13,1,0,8,23,2,0,271073716,2188357849,3536717649,3892264960,2365595092,239075343,2248373615,290177024
2,15,1,0,8,38,2,0,284165682,1282364377,3524937881,2482798592,2197815296,42,2863294646,445366272
1,129,0,0,9,2,2,238,1393459201,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,3173348800
1,128,0,0,9,39,2,173,1399217159,3304718375,3791684096,4264681344,0,0,0,710107200
1,137,0,0,9,0,2,225,1393442817,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,2980528704
2,18,5,0,8,70,2,0,17753352,3498136254,1412104890,2773123072,2880159744,42,2863311215,1086275584
2,27,5,0,8,75,2,0,17753352,1363526112,2040733,2852438016,2912796672,42,2863307648,3078569984
6,11,0,7,4,13,2,0,986190521,4231315311,465635328,253624322,,,,
6,11,2,7,4,89,2,0,986190521,4231315311,465635328,253624322,,,,
2,15,5,0,8,69,2,0,17704170,1401355905,3629127,2852438016,2629746688,42,2863302386,2155823104
2,13,5,0,8,68,2,0,17753352,989605633,3106144,2852438016,2659172352,42,2863316521,738148352
6,22,0,4,4,15,2,0,986190521,4231315311,465635328,253624322,,,,
6,22,2,4,4,91,2,0,986190521,4231315311,465635328,253624322,,,,
6,21,0,11,4,14,2,0,986190521,4231315311,465635328,253624322,,,,
6,10,0,0,4,16,2,0,986190521,4231315311,465635328,253624322,,,,
6,21,2,11,4,90,2,0,986190521,4231315311,465635328,253624322,,,,
2,30,5,0,8,76,2,0,17753352,1369172185,3687966,2852454400,2196094976,42,2863309141,3162456064
6,12,0,6,4,12,2,0,986190521,4231315311,465635328,253624322,,,,
6,12,2,6,4,88,2,0,986190521,4231315311,465635328,253624322,,,,
1,129,0,0,9,2,2,238,2584313859,4294966783,3758096320,8189,4292869631,3757942267,2870983611,2840077696
1,128,0,0,9,39,2,173,2600207616,2421393429,425220936,337320280,1557743642,1507564508,2571108352,124227136
3,25,0,0,10,9,2,173,948975794,65056240,944574260,342884223,1044905369,695730143,981305571,219206111
3,34,0,0,10,11,2,173,948975794,65056240,944582462,481034086,1038613977,607256539,914428815,396986956
3,24,0,0,10,10,2,173,948975794,65056240,944565819,520650538,1063255401,678821746,884815712,221156672
3,7,0,0,10,8,2,173,948975794,65056240,943994639,696385435,616038287,448528278,779985620,347500748
3,7,2,0,10,67,2,67,948975794,65056240,943994639,696385435,616038287,448528278,779985620,347500748
3,9,0,0,10,6,2,173,948975794,65056240,944608056,882868129,1050148639,359661535,744492279,188138376
3,9,2,0,10,65,2,67,948975794,65056240,944608056,882868129,1050148639,359661535,744492279,188138376
3,40,0,0,10,24,2,173,948975794,65056240,944667185,825524035,729284527,438697874,450857704,897379108
3,6,0,0,10,7,2,32,948975794,65056240,944579891,890306671,25690111,359530450,511726308,720989542
3,10,0,0,10,25,2,32,948975794,65056240,944007183,107708376,589823887,460587241,257809453,347061915
3,10,2,0,10,64,2,67,948975794,65056240,944007183,107708376,589823887,460587241,257809453,347061915
3,6,2,0,10,66,2,67,948975794,65056240,944579891,890306671,25690111,359530450,511726308,720989542
1,137,0,0,9,0,2,225,2584231939,4294966783,3758096320,8189,4292869631,3757942267,2870983611,2495394368
2,18,1,0,8,40,2,0,34532055,1835305147,1475026525,3114450944,2418630787,431107818,2863295303,4047568896
2,27,1,0,8,41,2,0,34529558,2320501198,3904209195,3787407360,3071959175,1797456298,2863287227,3791716352
2,30,1,0,8,49,2,0,34529564,149391817,775866589,1723138048,3073138864,2895512618,2863286701,3594584064
2,13,1,0,8,23,2,0,34535028,3013904940,1558081838,2923315200,2156683438,3100530090,2863292845,339804160
2,15,1,0,8,38,2,0,34485876,2186644012,1058746606,4136239104,2157199360,42,2863293633,2701197312
1,129,0,0,9,2,2,238,3329374472,2210537543,4261707903,3218732962,2214699176,537067455,3219388923,3325199424
1,128,0,0,9,39,2,173,3323060221,4292869120,536739823,1442824873,4292869631,3758078871,3149922303,3416817536
1,137,0,0,9,0,2,225,3329312008,54612032,100630399,3354654592,0,0,0,477894400
2,18,5,0,8,70,2,0,51314663,3469802625,1761741319,2969681920,3218784256,42,2863315381,394215424
2,30,5,0,8,76,2,0,51314673,2634573057,1346750211,838975488,2258288640,42,2863309011,2067742720
6,11,0,7,4,13,2,0,1161575728,1437647988,974827520,253624322,,,,
6,11,2,7,4,89,2,0,1161575728,1437647988,974827520,253624322,,,,
2,27,5,0,8,75,2,0,51314673,2898802369,633731075,700547072,2497363968,42,2863303251,2508144640
2,15,5,0,8,69,2,0,51265519,3548873024,1853779853,998277120,2669330432,42,2863305240,4185866240
6,22,0,4,4,15,2,0,1161575728,1437647988,974827520,253624322,,,,
6,22,2,4,4,91,2,0,1161575728,1437647988,974827520,253624322,,,,
2,13,5,0,8,68,2,0,51314671,4001845632,2583598540,4240490496,2220539904,42,2863311462,1275019264
6,21,0,11,4,14,2,0,1161575728,1437647988,974827520,253624322,,,,
6,10,0,0,4,16,2,0,1161575728,1437647988,974827520,253624322,,,,
6,21,2,11,4,90,2,0,1161575728,1437647988,974827520,253624322,,,,
6,12,0,6,4,12,2,0,1161575728,1437647988,974827520,253624322,,,,
6,12,2,6,4,88,2,0,1161575728,1437647988,974827520,253624322,,,,
1,129,0,0,9,2,2,238,1399997704,54612032,100630399,3354654592,0,0,0,665381120
1,128,0,0,9,39,2,173,1393475592,23067648,1610350815,4261396497,4294965759,3757926295,2545515259,2957171008
1,137,0,0,9,0,2,225,1399439417,3825080688,2072091656,3763275388,2411970071,1752383866,164642592,831083968
2,18,1,0,8,40,2,0,68080129,1425703572,537993865,4160929792,2923446415,1805917738,2863287138,663404544
2,27,1,0,8,41,2,0,68082687,4160739732,603539862,3355394048,2315272394,4203829866,2863294465,998948864
2,30,1,0,8,49,2,0,68083200,167765652,603770652,805109760,2940223877,736710122,2863291607,3968516096
2,13,1,0,8,23,2,0,68079103,3640656276,603956841,1073725440,3045081409,1493517738,2863286129,881508352
2,15,1,0,8,38,2,0,68030463,3875533971,2885567027,1476378624,2432712704,42,2863286223,3645554688
1,129,0,0,9,2,2,238,2585551871,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4080998528
1,128,0,0,9,39,2,173,2584264717,4290775551,3757834816,301981693,4290781695,3221862971,2512108025,1188733120
1,137,0,0,9,0,2,225,2590625803,2687304441,998775855,3506275560,421566724,1209974872,80740384,2332160
0,14,0,0,10,5,2,0,583096097,2925201907,359923883,290689190,2746192990,3079418313,2722757593,2355308600
0,22,0,0,10,19,2,0,583096097,2925201907,359923726,2438172815,598709367,931934688,575273485,2388862999
0,3,0,0,10,4,2,0,583096097,2925201907,359923726,2438172815,598709367,931934688,575258848,228796465
0,17,0,0,10,18,2,0,583096097,2925201907,359923726,2438172815,598709367,931934688,575273485,2309171204
0,6,0,0,10,36,2,0,583096097,2925201907,359923726,2438172815,598709367,931934688,575259136,94578698
0,30,0,0,10,20,2,0,583096097,2925201907,359923726,2438172815,598709367,931934688,575259219,56829998
2,18,5,0,8,70,2,0,88891327,3907026527,1921691414,566919168,2863300608,42,2863306274,696205312
0,19,0,0,10,48,2,0,583096097,2925201907,359923726,2438172815,598709367,931934688,575272901,2380474389
2,15,5,0,8,69,2,0,88891327,3906994592,1879748374,566919168,2863300608,42,2863307863,280969216
2,13,5,0,8,68,2,0,88891327,3906994496,1342877462,566919168,2863300608,42,2863301483,4202643456
6,11,0,7,4,13,2,0,1324393286,1274331158,408199168,253624322,,,,
6,11,2,7,4,89,2,0,1324393286,1274331158,408199168,253624322,,,,
2,30,5,0,8,76,2,0,88891327,3907026783,3221925654,566919168,2863300608,42,2863307834,905920512
6,22,0,4,4,15,2,0,1324393286,1274331158,408199168,253624322,,,,
6,22,2,4,4,91,2,0,1324393286,1274331158,408199168,253624322,,,,
2,27,5,0,8,75,2,0,88891327,3907026879,3758796566,566919168,2863300608,42,2863301382,3745464320
6,21,0,11,4,14,2,0,1324393286,1274331158,408199168,253624322,,,,
6,10,0,0,4,16,2,0,1324393286,1274331158,408199168,253624322,,,,
6,21,2,11,4,90,2,0,1324393286,1274331158,408199168,253624322,,,,
6,12,0,6,4,12,2,0,1324393286,1274331158,408199168,253624322,,,,
6,12,2,6,4,88,2,0,1324393286,1274331158,408199168,253624322,,,,
5,7,0,0,10,1,2,0,583051905,2925199695,360202740,536870954,2147483689,2147483689,2147499509,2925719509
5,2,0,0,10,21,2,0,583051905,2925199695,360202740,536870954,2147483689,2147483689,2147483871,778235900
5,3,0,0,10,22,2,0,583051905,2925199695,360202740,536870954,2147483689,2147483689,2147483770,2925719509
1,129,0,0,9,2,2,238,3323109373,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2544442176
1,128,0,0,9,39,2,173,3329459840,1075843080,0,71,1075843080,67108864,0,177298560
1,137,0,0,9,0,2,225,3323092989,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2603297984
2,18,1,0,8,40,2,0,100663296,33554431,311449481,3796975616,2719915758,1951484138,2863292984,3771449344
2,27,1,0,8,41,2,0,100663296,33554431,311449481,3796975616,2719909396,1021779178,2863288023,3784032256
2,30,1,0,8,49,2,0,100663296,33554431,311449481,3796975616,2719920216,325791722,2863292040,3683368960
2,13,1,0,8,23,2,0,100663296,33554431,311449481,3796975616,2719915429,699396842,2863292727,2165030912
2,15,1,0,8,38,2,0,100663296,33554431,311449481,3796975616,2719907840,42,2863299792,3461070848
1,129,0,0,9,2,2,238,1393328129,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,3193637760
1,128,0,0,9,39,2,173,1409024256,1094247,3909091360,3222536192,0,0,0,106429824
1,137,0,0,9,0,2,225,1393311745,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,3000581120
2,18,5,0,8,70,2,0,156218584,1376389120,135004304,1318043648,2850570240,42,2863312816,2562670592
2,27,5,0,8,75,2,0,156218584,1376389120,135004304,1318043648,2850570240,42,2863312816,2562670592
6,11,0,7,4,13,2,0,1430258509,2683356440,1226473472,253624322,,,,
6,11,2,7,4,89,2,0,1430258509,2683356440,1226473472,253624322,,,,
2,15,5,0,8,69,2,0,153072079,654968832,135004320,1318043648,2884124672,42,2863311783,1316962304
2,13,5,0,8,68,2,0,156218584,1376389120,135004304,1318043648,2850570240,42,2863312816,2562670592
6,22,0,4,4,15,2,0,1430258509,2683356440,1226473472,253624322,,,,
6,22,2,4,4,91,2,0,1430258509,2683356440,1226473472,253624322,,,,
6,21,0,11,4,14,2,0,1430258509,2683356440,1226473472,253624322,,,,
6,10,0,0,4,16,2,0,1430257997,2683356440,1226532864,253624322,,,,
6,21,2,11,4,90,2,0,1430258509,2683356440,1226473472,253624322,,,,
2,30,5,0,8,76,2,0,156218584,1376389120,135004304,1318043648,2850570240,42,2863312816,2562670592
6,12,0,6,4,12,2,0,1430258509,2683356440,1226473472,253624322,,,,
6,12,2,6,4,88,2,0,1430258509,2683356440,1226473472,253624322,,,,
0,14,4,0,10,82,2,67,2335841174,3281710462,4105880942,1861633,4292870064,38043657,1480346505,0
0,3,4,0,10,84,2,67,2332957590,3281119486,4104776824,4290906113,4292607904,38043657,1480346505,1830207270
0,17,4,0,10,85,2,67,2336627606,3279646078,4094330031,2139748353,4291952528,38043657,1480346505,769332875
0,30,4,0,10,87,2,67,2340035478,3282594046,4060402300,2154168321,4293263296,38043657,1480346505,316186780
0,6,4,0,10,99,2,67,2333744022,3280137598,4117443056,4290299905,4292214672,38043657,1480346505,1150367453
5,7,4,0,10,98,2,67,2334022550,3283776526,3925867795,0,2508369962,2863311530,2863311530,2863311530
5,2,4,0,10,96,2,67,2332711830,3283776526,3925866179,2147450880,2508369962,2863311530,2863311530,2863311530
5,3,4,0,10,97,2,67,2332973974,3283776526,3925814990,2147219456,2508369962,2863311530,2863311530,2863311530
1,129,0,0,9,2,2,238,2584379395,4294966783,3758096320,8189,4292869631,3757942267,2870983611,2604727168
1,128,0,0,9,39,2,173,2590621835,2758614888,2403432964,3491139508,1940004101,1746354204,786487136,641753472
3,25,0,0,10,9,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,11,2,0,10,71,2,67,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,34,0,0,10,11,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,24,0,0,10,10,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,7,0,0,10,8,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,7,2,0,10,67,2,67,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,9,0,0,10,6,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,9,2,0,10,65,2,67,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,40,0,0,10,24,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,10,0,0,10,25,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,10,2,0,10,64,2,0,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,6,2,0,10,66,2,0,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,6,0,0,10,7,2,173,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
3,16,2,0,10,72,2,0,948979897,66588578,183143070,1807702,75664317,270481551,629839548,1211243
1,137,0,0,9,0,2,225,2584297475,4294966783,3758096320,8189,4292869631,3757942267,2870983611,2781483520
2,18,1,0,8,40,2,0,156218565,3992975360,43690,2863300608,2863314825,65044458,2863298084,2961244160
2,27,1,0,8,41,2,0,156218565,3992975360,43690,2863300608,2863311298,1137181418,2863293818,2336292864
2,30,1,0,8,49,2,0,156218565,3992975360,43690,2863300608,2863300994,1138435114,2863296292,3166765056
2,13,1,0,8,23,2,0,156218565,3992975360,43690,2863300608,2863308098,1139001898,2863293066,574685184
2,15,1,0,8,38,2,0,153072060,3808425984,43690,2863300608,2863300608,42,2863293510,62980096
1,129,0,0,9,2,2,238,3329362187,2258804807,4228317664,1210446208,0,0,0,964208576
1,128,0,0,9,39,2,173,3323125757,4292870143,3757965295,1040171681,4292869631,3758078871,3149922303,3243796352
1,137,0,0,9,0,2,225,3329296651,2258804807,4261872096,1344663936,0,0,0,140522368
2,18,5,0,8,70,2,0,172158079,3823492607,973074432,1879113728,2684747776,42,2863308539,767508480
2,30,5,0,8,76,2,0,172158079,3823492607,973074432,1879113728,2684747776,42,2863308539,767508480
6,11,0,7,4,13,2,0,1586146272,2008334230,442558464,253624322,,,,
6,11,2,7,4,89,2,0,1586146272,2008334230,442558464,253624322,,,,
2,27,5,0,8,75,2,0,172158079,3823492607,973074432,1879113728,2684747776,42,2863308539,767508480
2,15,5,0,8,69,2,0,169012351,3822300159,973074432,1879113728,2684747776,42,2863314908,2944352256
6,22,0,4,4,15,2,0,1586146272,2008334230,442558464,253624322,,,,
6,22,2,4,4,91,2,0,1586146272,2008334230,442558464,253624322,,,,
2,13,5,0,8,68,2,0,172158079,3823492607,973074432,1879113728,2684747776,42,2863308539,767508480
6,21,0,11,4,14,2,0,1586146272,2008334230,442558464,253624322,,,,
6,10,0,0,4,16,2,0,1586146272,2008334230,442558464,253624322,,,,
6,21,2,11,4,90,2,0,1586146272,2008334230,442558464,253624322,,,,
6,12,0,6,4,12,2,0,1586146272,2008334230,442558464,253624322,,,,
6,12,2,6,4,88,2,0,1586146272,2008334230,442558464,253624322,,,,
1,129,0,0,9,2,2,238,1399455813,3827177448,2130874892,2421457444,220220160,3896493118,1122074336,810330048
1,128,0,0,9,39,2,173,1393344516,27261952,536608927,4261396493,4294965759,3757926295,2545515259,2446433472
1,137,0,0,9,0,2,225,1397000481,3016542843,4261416996,1071275949,2143289344,0,200,718462336
2,18,1,0,8,40,2,0,172665514,2863311530,2863311360,1879113728,2684760946,4183426026,2863294366,2596978688
2,27,1,0,8,41,2,0,172665514,2863311530,2863311360,1879113728,2684750713,3923002346,2863288997,344637440
2,30,1,0,8,49,2,0,172665514,2863311530,2863311360,1879113728,2684752404,3115516906,2863286240,701153280
2,13,1,0,8,23,2,0,172665514,2863311530,2863311360,1879113728,2684760085,1252574890,2863286671,3804938240
2,15,1,0,8,38,2,0,169519786,2863311530,2863311360,1879113728,2684747776,42,2863290995,2248851456
1,129,0,0,9,2,2,238,2588451584,67092481,4290773247,4026548208,1047552,66846720,402653184,908669312
1,128,0,0,9,39,2,173,2584330249,4290774527,3757834880,234872829,4290782719,3221600827,2512108025,1475228864
1,137,0,0,9,0,2,225,2590624795,1084883936,658553348,3803124020,1770138377,3358998866,145771936,526210944
0,14,0,0,10,5,2,0,583096097,2925210267,205550871,229146198,2519282026,2152530149,2392641849,2228234349
0,22,0,0,10,19,2,0,583096097,2925210267,239133657,2351835482,2557900972,12550533,2622624518,2236786786
0,3,0,0,10,4,2,0,583096097,2925210267,230391677,2317222359,435415157,3153445062,2401488782,2199840859
2,18,5,0,8,70,2,0,9786709,1431655765,1431655765,1432223744,2890203136,42,2863301127,3611246592
0,17,0,0,10,18,2,0,583096097,2925210267,159727234,2336350958,2761277264,75825582,2929230839,74459225
0,30,0,0,10,20,2,0,583096097,2925210267,58707426,2406286761,3108437947,1072414948,1011003374,2199398479
0,19,0,0,10,48,2,0,583096097,2925210267,230984725,2339649077,2428372944,66617693,2742944323,71280705
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2890203136,42,2863301127,3611246592
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2890203136,42,2863301127,3611246592
6,11,2,7,4,89,2,0,1699518534,2598385932,1042726912,253624322,,,,
2,30,5,0,8,76,2,0,9786709,1431655765,1431655765,1432223744,2890203136,42,2863301127,3611246592
6,22,2,4,4,91,2,0,1699518534,2598385932,1042726912,253624322,,,,
2,27,5,0,8,75,2,0,9786709,1431655765,1431655765,1432223744,2890203136,42,2863301127,3611246592
6,21,2,11,4,90,2,0,1699518534,2598385932,1042726912,253624322,,,,
6,12,0,6,4,12,2,0,1699518534,2598385932,1042726912,253624322,,,,
6,12,2,6,4,88,2,0,1699518534,2598385932,1042726912,253624322,,,,
5,7,0,0,10,1,2,0,583051905,2925208103,779574024,7746,2246150809,3139436563,106646062,3040342709
5,2,0,0,10,21,2,0,583051905,2925208103,777032338,2206182883,60064323,129780106,3132040185,2394354348
1,129,0,0,9,2,2,238,3322978301,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2497144064
1,137,0,0,9,0,2,225,3322961917,4292869120,536739807,4261404669,4292869631,3758078875,3149642683,2555728512
2,18,1,0,8,40,2,0,307219157,2330889645,73141055,2455535616,2394095235,3979204202,2863287829,2492186624
2,27,1,0,8,41,2,0,314763079,2580621653,4078407046,3046719488,2231029059,3695265578,2863286244,4044079104
2,30,1,0,8,49,2,0,302632533,3549743250,1479104445,711475200,3118311299,4040774698,2863298169,1766572032
1,129,0,0,9,2,2,238,1393393665,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,2402134976
2,13,1,0,8,23,2,0,312408623,1756549562,1642626957,2968862720,2257208387,4080605098,2863289441,2446049280
2,15,1,0,8,38,2,0,308884477,2992192027,3712748661,1288306688,2328625152,42,2863298073,4098605056
1,128,0,0,9,39,2,173,1399208487,3858227115,4177592064,2150764460,1912635488,134324224,534776963,3503325248
1,137,0,0,9,0,2,225,1393377281,4292869120,1610350623,4261396481,4292869631,3757947807,2881108923,2209324096
2,18,5,0,8,70,2,0,9786709,1431655765,1431655765,1432223744,2890235904,42,2863308075,4026482688
2,27,5,0,8,75,2,0,9786709,1431655765,1431655765,1432223744,2890235904,42,2863308075,4026482688
6,11,0,7,4,13,2,0,1871627332,2029305828,2481235968,253624322,,,,
6,11,2,7,4,89,2,0,1871627332,2029305828,2481235968,253624322,,,,
2,15,5,0,8,69,2,0,9786709,1431655765,1431655765,1432223744,2890235904,42,2863308075,4026482688
2,13,5,0,8,68,2,0,9786709,1431655765,1431655765,1432223744,2890235904,42,2863308075,4026482688
6,22,0,4,4,15,2,0,1871627332,2029305828,2481235968,253624322,,,,
6,22,2,4,4,91,2,0,1871627332,2029305828,2481235968,253624322,,,,
6,21,0,11,4,14,2,0,1871627332,2029305828,2481235968,253624322,,,,
6,10,0,0,4,16,2,0,1871627332,2029305828,2481235968,253624322,,,,
6,21,2,11,4,90,2,0,1871627332,2029305828,2481235968,253624322,,,,
2,30,5,0,8,76,2,0,9786709,1431655765,1431655765,1432223744,2890235904,42,2863308075,4026482688
1,129,0,0,9,2,2,238,2584264703,4294966783,3758096320,8189,4292869631,3757942267,2870983611,2163129856
1,128,0,0,9,39,2,173,2600206592,1427199189,135483732,3570422225,1073741824,0,0,838517248
3,25,0,0,10,9,2,173,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,11,2,0,10,71,2,67,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,34,0,0,10,11,2,173,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,24,0,0,10,10,2,173,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,9,0,0,10,6,2,0,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,7,0,0,10,8,2,0,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,7,2,0,10,67,2,67,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,9,2,0,10,65,2,67,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,40,0,0,10,24,2,0,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,10,0,0,10,25,2,0,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,10,2,0,10,64,2,67,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,6,0,0,10,7,2,0,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,6,2,0,10,66,2,67,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
3,16,2,0,10,72,2,67,948983990,68161153,622104501,672575,801120183,538788033,193894214,1063571442
1,137,0,0,9,0,2,225,2584363011,4294966783,3758096320,8189,4292869631,3757942267,2870983611,2546125824
2,18,1,0,8,40,2,0,346674419,1800463223,1676776971,2488025088,2416610244,1191489578,2863290854,2227240960
2,27,1,0,8,41,2,0,346221864,2234372945,2920693964,2895740928,2259484077,1606873450,2863297240,3661692928
2,30,1,0,8,49,2,0,336514138,283445508,3086023094,528351232,2409041325,3771183466,2863294428,4265672704
2,13,1,0,8,23,2,0,346089186,2234063457,1915190038,2190524416,2646565272,927166826,2863285725,725680128
2,15,1,0,8,38,2,0,351342441,2118145858,267859688,871776256,2924445696,42,2863293725,2562785280
1,129,0,0,9,2,2,238,3329367301,1122070592,134283360,1341261952,0,0,0,759467904
1,128,0,0,9,39,2,173,3322994685,4292869120,536739823,771736217,4292869631,3758078871,3149922303,4020078016
1,137,0,0,9,0,2,225,3329301765,1122070592,134283360,1341261968,2214769056,603521089,2685145345,1581160896
2,18,5,0,8,70,2,0,9786709,1431655765,1431655765,1432223744,2890268672,42,2863309180,2071937024
2,30,5,0,8,76,2,0,9786709,1431655765,1431655765,1432223744,2890268672,42,2863309180,2071937024
6,11,0,7,4,13,2,0,1968231469,445675960,1016338432,253624322,,,,
